"disabledOnThisBranch","_id","barcode","code","zone","aisle","shelf","name","scientificName","itemId","collection","unit","category","categoryId","brand","inventory","inventoryId","quantity","quantities","packagingQuantity","expires","packaging","quantityInPackaging","quantityByDefaultPackaging","singleBadgeNumber","itemCostPrice","itemCostPriceCurrency","costPrice","costPriceIqd","costPriceUsd","sellingPriceMultiple","sellingPrice","defaultCurrency","defaultCurrencyMultiple","exRate","parentItem","parentItemId","totalCostPrice","totalCostPriceIqd","totalCostPriceUsd","costPriceCurrency","itemExpenseCost","trader","traderName","attributes","supplier","inventoryReminderQuantity","volume","weight","potentialSalesValue","display","packing","currentRent","key","rowIndex","expiryDate"
"no","6a44fbe47bd19ff6267d939a","94","","","","","iMICE gwx7 wireless","","","","","MOUSE","6a44fbe37bd19ff6267d9217","","سەرەکی","6a44cc677bd19ff6267d63f4","4","","4","no","4 دانە","1","4","true","5","$","5","0","5","7","10","$","$","","","","","0","20","$","","","","","","10","0","0","40","true","","0","6a44fbe47bd19ff6267d939a-512","512",""
"no","6a44fbf57bd19ff6267dab67","1122","","","","","iMice G6 Wireless Gaming Mouse","","","","","MOUSE","6a44fbe37bd19ff6267d9217","","سەرەکی","6a44cc677bd19ff6267d63f4","1","","1","no","1 دانە","1","1","true","3.4","$","3.4","0","3.4","6","7","$","$","","","","","0","3.4","$","","","","","","10","0","0","7","true","","0","6a44fbf57bd19ff6267dab67-513","513",""
"no","6a44fbf67bd19ff6267daca5","1126","","","","","iMice HD-490 USB","","","","","HEADSET","6a44fbe37bd19ff6267d92c7","","سەرەکی","6a44cc677bd19ff6267d63f4","6","","6","no","6 دانە","1","6","true","7.5","$","7.5","0","7.5","10","14","$","$","","","","","0","45","$","","","","","","10","0","0","84","true","","0","6a44fbf67bd19ff6267daca5-514","514",""
"no","6a44fbe67bd19ff6267d9638","229","","","","","ios to micro card","","","","","ADAPTER","6a44fbe67bd19ff6267d95db","","سەرەکی","6a44cc677bd19ff6267d63f4","1","","1","no","1 دانە","1","1","true","2","$","2","0","2","5","7","$","$","","","","","0","2","$","","","","","","10","0","0","7","true","","0","6a44fbe67bd19ff6267d9638-515","515",""
"no","6a44fbf67bd19ff6267dacc3","1180","","","","","iq ceble","","","","","ADAPTER","6a44fbe67bd19ff6267d95db","","سەرەکی","6a44cc677bd19ff6267d63f4","5","","5","no","5 دانە","1","5","true","1.5","$","1.5","0","1.5","2","3","$","$","","","","","0","7.5","$","","","","","","10","0","0","15","true","","0","6a44fbf67bd19ff6267dacc3-516","516",""
"no","6a44fbf77bd19ff6267dad73","1215","","","","","jedel wd155 bt-2.4g wireless charging","","","","","MOUSE","6a44fbe37bd19ff6267d9217","","سەرەکی","6a44cc677bd19ff6267d63f4","10","","10","no","10 دانە","1","10","true","4.5","$","4.5","0","4.5","6","7","$","$","","","","","0","45","$","","","","","","10","0","0","70","true","","0","6a44fbf77bd19ff6267dad73-517","517",""
"no","6a44fbf07bd19ff6267da4ac","830","","","","","kingston 240gb used","","","","","SSD","6a44fbe67bd19ff6267d95e9","","سەرەکی","6a44cc677bd19ff6267d63f4","1","","1","no","1 دانە","1","1","true","12","$","12","0","12","17","25","$","$","","","","","0","12","$","","","","","","10","0","0","25","true","","0","6a44fbf07bd19ff6267da4ac-518","518",""
"no","6a44fbf37bd19ff6267da90e","1031","","","","","lexar 16gb 3200mhz used","","","","","dasty 2","6a44fbee7bd19ff6267da163","","سەرەکی","6a44cc677bd19ff6267d63f4","1","","1","no","1 دانە","1","1","true","15","$","15","0","15","20","25","$","$","","","","","0","15","$","","","","","","10","0","0","25","true","","0","6a44fbf37bd19ff6267da90e-519","519",""
"no","6a44fbf77bd19ff6267dadd3","1208","","","","","lexar ares 16gb ddr5 6800mhz rgb","","","","","RAM","6a44d0877bd19ff6267d698c","","سەرەکی","6a44cc677bd19ff6267d63f4","18","","18","no","18 دانە","1","18","true","187.5","$","187.5","0","187.5","210","225","$","$","","","","","0","3375","$","","","","","","10","0","0","4050","true","","0","6a44fbf77bd19ff6267dadd3-520","520",""
"no","6a44fbf47bd19ff6267da926","1006","","","","","loving cool 2*8Pin RGB Extension white","","","","","Accessories","6a44fbe47bd19ff6267d9355","","سەرەکی","6a44cc677bd19ff6267d63f4","7","","7","no","7 دانە","1","7","true","12","$","12","0","12","20","25","$","$","","","","","0","84","$","","","","","","10","0","0","175","true","","0","6a44fbf47bd19ff6267da926-521","521",""
"no","6a44fbf47bd19ff6267da974","1003","","","","","loving cool 24Pin RGB Extension black","","","","","Accessories","6a44fbe47bd19ff6267d9355","","سەرەکی","6a44cc677bd19ff6267d63f4","6","","6","no","6 دانە","1","6","true","15","$","15","0","15","25","30","$","$","","","","","0","90","$","","","","","","10","0","0","180","true","","0","6a44fbf47bd19ff6267da974-522","522",""
"no","6a44fbf37bd19ff6267da8f6","1004","","","","","loving cool 24Pin RGB Extension white","","","","","Accessories","6a44fbe47bd19ff6267d9355","","سەرەکی","6a44cc677bd19ff6267d63f4","8","","8","no","8 دانە","1","8","true","15","$","15","0","15","25","30","$","$","","","","","0","120","$","","","","","","10","0","0","240","true","","0","6a44fbf37bd19ff6267da8f6-523","523",""
"no","6a44fbe87bd19ff6267d99f0","406","","","","","m.2 ssd enclosure and hub ngff/nvme","","","","","HARD COVER","6a44fbe67bd19ff6267d962f","","سەرەکی","6a44cc677bd19ff6267d63f4","7","","7","no","7 دانە","1","7","true","14","$","14","0","14","20","25","$","$","","","","","0","98","$","","","","","","10","0","0","175","true","","0","6a44fbe87bd19ff6267d99f0-524","524",""
"no","6a44fbe87bd19ff6267d99ea","404","","","","","m.2 ssd enclosure ngff/nvme","","","","","HARD COVER","6a44fbe67bd19ff6267d962f","","سەرەکی","6a44cc677bd19ff6267d63f4","8","","8","no","8 دانە","1","8","true","11","$","11","0","11","17","20","$","$","","","","","0","88","$","","","","","","10","0","0","160","true","","0","6a44fbe87bd19ff6267d99ea-525","525",""
"no","6a44fbe67bd19ff6267d9600","219","","","","","mini camera boblov","","","","","Webcam","6a44fbe67bd19ff6267d95fd","","سەرەکی","6a44cc677bd19ff6267d63f4","1","","1","no","1 دانە","1","1","true","3","$","3","0","3","10","20","$","$","","","","","0","3","$","","","","","","10","0","0","20","true","","0","6a44fbe67bd19ff6267d9600-526","526",""
"no","6a44fbf57bd19ff6267dab91","1134","","","","","mouse hyperx openbox","","","","","MOUSE","6a44fbe37bd19ff6267d9217","","سەرەکی","6a44cc677bd19ff6267d63f4","2","","2","no","2 دانە","1","2","true","5","$","5","0","5","8","10","$","$","","","","","0","10","$","","","","","","10","0","0","20","true","","0","6a44fbf57bd19ff6267dab91-527","527",""
"no","6a44fbf47bd19ff6267daa0a","1070","","","","","msi B550M-A PRO","","","","","MOTHERBOARD","6a44fbe67bd19ff6267d96a3","","سەرەکی","6a44cc677bd19ff6267d63f4","8","","8","no","8 دانە","1","8","true","67.5","$","67.5","0","67.5","105","125","$","$","","","","","0","540","$","","","","","","10","0","0","1000","true","","0","6a44fbf47bd19ff6267daa0a-528","528",""
"no","6a44fbf67bd19ff6267dac6f","1172","","","","","msi PRO B850M-P WIFI","","","","","MOTHERBOARD","6a44fbe67bd19ff6267d96a3","","سەرەکی","6a44cc677bd19ff6267d63f4","16","","16","no","16 دانە","1","16","true","134","$","134","0","134","155","175","$","$","","","","","0","2144","$","","","","","","10","0","0","2800","true","","0","6a44fbf67bd19ff6267dac6f-529","529",""
"no","6a44fbf57bd19ff6267daadd","1107","","","","","msi Rtx 5060 ti 16gb","","","","","GPU","6a44d0727bd19ff6267d6985","","سەرەکی","6a44cc677bd19ff6267d63f4","4","","4","no","4 دانە","1","4","true","500","$","500","0","500","590","610","$","$","","","","","0","2000","$","","","","","","10","0","0","2440","true","","0","6a44fbf57bd19ff6267daadd-530","530",""
"no","6a44fbf57bd19ff6267dabd9","1181","","","","","msi gk50z v2","","","","","KEYBOARD","6a44fbe47bd19ff6267d9423","","سەرەکی","6a44cc677bd19ff6267d63f4","46","","46","no","46 دانە","1","46","true","14","$","14","0","14","20","25","$","$","","","","","0","644","$","","","","","","10","0","0","1150","true","","0","6a44fbf57bd19ff6267dabd9-531","531",""
"no","6a44fbf67bd19ff6267dad05","1183","","","","","msi mag 272urdf e16","","","","","MONITOR","6a44fbe47bd19ff6267d943d","","سەرەکی","6a44cc677bd19ff6267d63f4","22","","22","no","22 دانە","1","22","true","206","$","206","0","206","285","300","$","$","","","","","0","4532","$","","","","","","10","0","0","6600","true","","0","6a44fbf67bd19ff6267dad05-532","532",""
"no","6a44fbf67bd19ff6267dac33","1182","","","","","msi mag 274qpf x30mv","","","","","MONITOR","6a44fbe47bd19ff6267d943d","","سەرەکی","6a44cc677bd19ff6267d63f4","8","","8","no","8 دانە","1","8","true","251","$","251","0","251","285","300","$","$","","","","","0","2008","$","","","","","","10","0","0","2400","true","","0","6a44fbf67bd19ff6267dac33-533","533",""
"no","6a44fbf57bd19ff6267dab07","1104","","","","","msi mag 275QPF X30","","","","","MONITOR","6a44fbe47bd19ff6267d943d","","سەرەکی","6a44cc677bd19ff6267d63f4","26","","26","no","26 دانە","1","26","true","173.03","$","173.03","0","173.03","205","220","$","$","","","","","0","4498.78","$","","","","","","10","0","0","5720","true","","0","6a44fbf57bd19ff6267dab07-534","534",""
"no","6a44fbf67bd19ff6267dac03","1137","","","","","msi mag 275upd e14","","","","","MONITOR","6a44fbe47bd19ff6267d943d","","سەرەکی","6a44cc677bd19ff6267d63f4","37","","37","no","37 دانە","1","37","true","177","$","177","0","177","250","270","$","$","","","","","0","6549","$","","","","","","10","0","0","9990","true","","0","6a44fbf67bd19ff6267dac03-535","535",""
"no","6a44fbf67bd19ff6267dad17","1178","","","","","msi mag 321cqf e18","","","","","MONITOR","6a44fbe47bd19ff6267d943d","","سەرەکی","6a44cc677bd19ff6267d63f4","21","","21","no","21 دانە","1","21","true","170","$","170","0","170","225","240","$","$","","","","","0","3570","$","","","","","","10","0","0","5040","true","","0","6a44fbf67bd19ff6267dad17-536","536",""
"no","6a44fbf47bd19ff6267da9d4","1087","","","","","msi mag CORELIQUID e240 white","","","","","COOLER","6a44fbe67bd19ff6267d9667","","سەرەکی","6a44cc677bd19ff6267d63f4","10","","10","no","10 دانە","1","10","true","31","$","31","0","31","60","70","$","$","","","","","0","310","$","","","","","","10","0","0","700","true","","0","6a44fbf47bd19ff6267da9d4-537","537",""
"no","6a44fbf67bd19ff6267dac8d","1171","","","","","msi pag b750n h pcie 5","","","","","PSU","6a44fbe67bd19ff6267d9675","","سەرەکی","6a44cc677bd19ff6267d63f4","38","","38","no","38 دانە","1","38","true","45","$","45","0","45","65","80","$","$","","","","","0","1710","$","","","","","","10","0","0","3040","true","","0","6a44fbf67bd19ff6267dac8d-538","538",""
"no","6a44fbf37bd19ff6267da8de","1035","","","","","msi ventus 5060 ti 8gb","","","","","GPU","6a44d0727bd19ff6267d6985","","سەرەکی","6a44cc677bd19ff6267d63f4","1","","1","no","1 دانە","1","1","true","460","$","460","0","460","500","565","$","$","","","","","0","460","$","","","","","","10","0","0","565","true","","0","6a44fbf37bd19ff6267da8de-539","539",""
"no","6a44fbf57bd19ff6267dabfd","1154","","","","","pad msi small","","","","","PAD","6a44fbea7bd19ff6267d9bd1","","سەرەکی","6a44cc677bd19ff6267d63f4","92","","92","no","92 دانە","1","92","true","1","$","1","0","1","1.5","2","$","$","","","","","0","92","$","","","","","","10","0","0","184","true","","0","6a44fbf57bd19ff6267dabfd-540","540",""
"no","6a44fbf27bd19ff6267da7ac","960","","","","","pegasus heatsink gen4x4","","","","","HARD COVER","6a44fbe67bd19ff6267d962f","","سەرەکی","6a44cc677bd19ff6267d63f4","5","","5","no","5 دانە","1","5","true","6","$","6","0","6","10","14","$","$","","","","","0","30","$","","","","","","10","0","0","70","true","","0","6a44fbf27bd19ff6267da7ac-541","541",""
"no","6a44fbf47bd19ff6267daa04","985","","","","","power train x99","","","","","CASE","6a44fbe77bd19ff6267d979f","","سەرەکی","6a44cc677bd19ff6267d63f4","64","","64","no","64 دانە","1","64","true","25","$","25","0","25","40","50","$","$","","","","","0","1600","$","","","","","","10","0","0","3200","true","","0","6a44fbf47bd19ff6267daa04-542","542",""
"no","6a44fbf77bd19ff6267dada3","1218","","","","","power train x99 used","","","","","CASE","6a44fbe77bd19ff6267d979f","","سەرەکی","6a44cc677bd19ff6267d63f4","1","","1","no","1 دانە","1","1","true","14","$","14","0","14","20","25","$","$","","","","","0","14","$","","","","","","10","0","0","25","true","","0","6a44fbf77bd19ff6267dada3-543","543",""
"no","6a44fbf07bd19ff6267da37a","775","","","","","printer 5m jh","","","","","Cable","6a44fbe77bd19ff6267d9791","","سەرەکی","6a44cc677bd19ff6267d63f4","2","","2","no","2 دانە","1","2","true","2","$","2","0","2","4","5","$","$","","","","","0","4","$","","","","","","10","0","0","10","true","","0","6a44fbf07bd19ff6267da37a-544","544",""
"no","6a44fbf77bd19ff6267dad79","1216","","","","","r8 sp-02 colorful ligts","","","","","Speaker","6a44fbea7bd19ff6267d9bb7","","سەرەکی","6a44cc677bd19ff6267d63f4","10","","10","no","10 دانە","1","10","true","3.6","$","3.6","0","3.6","5","7","$","$","","","","","0","36","$","","","","","","10","0","0","70","true","","0","6a44fbf77bd19ff6267dad79-545","545",""
"no","6a44fbf67bd19ff6267dac81","1175","","","","","ram new 16gb 3200mhz","","","","","RAM","6a44d0877bd19ff6267d698c","","سەرەکی","6a44cc677bd19ff6267d63f4","3","","3","no","3 دانە","1","3","true","95","$","95","0","95","120","135","$","$","","","","","0","285","$","","","","","","10","0","0","405","true","","0","6a44fbf67bd19ff6267dac81-546","546",""
"no","6a44fbf67bd19ff6267dad3b","1191","","","","","redragon gw800 hitman","","","","","Webcam","6a44fbe67bd19ff6267d95fd","","سەرەکی","6a44cc677bd19ff6267d63f4","5","","5","no","5 دانە","1","5","true","24","$","24","0","24","30","35","$","$","","","","","0","120","$","","","","","","10","0","0","175","true","","0","6a44fbf67bd19ff6267dad3b-547","547",""
"no","6a44fbf67bd19ff6267dad2f","1189","","","","","redragon m908 impact","","","","","MOUSE","6a44fbe37bd19ff6267d9217","","سەرەکی","6a44cc677bd19ff6267d63f4","5","","5","no","5 دانە","1","5","true","16","$","16","0","16","20","25","$","$","","","","","0","80","$","","","","","","10","0","0","125","true","","0","6a44fbf67bd19ff6267dad2f-548","548",""
"no","6a44fbf67bd19ff6267dad29","1188","","","","","redragon m917 gb st4r wireless","","","","","MOUSE","6a44fbe37bd19ff6267d9217","","سەرەکی","6a44cc677bd19ff6267d63f4","5","","5","no","5 دانە","1","5","true","22","$","22","0","22","28","30","$","$","","","","","0","110","$","","","","","","10","0","0","150","true","","0","6a44fbf67bd19ff6267dad29-549","549",""
"no","6a44fbe77bd19ff6267d97ea","357","","","","","rmt-rainbow RGB","","","","","ADAPTER","6a44fbe67bd19ff6267d95db","","سەرەکی","6a44cc677bd19ff6267d63f4","2","","2","no","2 دانە","1","2","true","5","$","5","0","5","7","10","$","$","","","","","0","10","$","","","","","","10","0","0","20","true","","0","6a44fbe77bd19ff6267d97ea-550","550",""
"no","6a44fbf47bd19ff6267da986","968","","","","","sama 3313 White","","","","","CASE","6a44fbe77bd19ff6267d979f","","سەرەکی","6a44cc677bd19ff6267d63f4","1","","1","no","1 دانە","1","1","true","33","$","33","0","33","45","60","$","$","","","","","0","33","$","","","","","","10","0","0","60","true","","0","6a44fbf47bd19ff6267da986-551","551",""
"no","6a44fbf37bd19ff6267da8ae","967","","","","","sama 3313 black","","","","","CASE","6a44fbe77bd19ff6267d979f","","سەرەکی","6a44cc677bd19ff6267d63f4","5","","5","no","5 دانە","1","5","true","32","$","32","0","32","45","55","$","$","","","","","0","160","$","","","","","","10","0","0","275","true","","0","6a44fbf37bd19ff6267da8ae-552","552",""
"no","6a44fbf37bd19ff6267da878","970","","","","","sama k200D black","","","","","COOLER","6a44fbe67bd19ff6267d9667","","سەرەکی","6a44cc677bd19ff6267d63f4","1","","1","no","1 دانە","1","1","true","5.5","$","5.5","0","5.5","10","15","$","$","","","","","0","5.5","$","","","","","","10","0","0","15","true","","0","6a44fbf37bd19ff6267da878-553","553",""
"no","6a44fbf37bd19ff6267da86c","969","","","","","sama sv01 White","","","","","CASE","6a44fbe77bd19ff6267d979f","","سەرەکی","6a44cc677bd19ff6267d63f4","2","","2","no","2 دانە","1","2","true","50","$","50","0","50","65","75","$","$","","","","","0","100","$","","","","","","10","0","0","150","true","","0","6a44fbf37bd19ff6267da86c-554","554",""
"no","6a44fbf27bd19ff6267da64a","902","","","","","sata to usb 3.0","","","","","ADAPTER","6a44fbe67bd19ff6267d95db","","سەرەکی","6a44cc677bd19ff6267d63f4","5","","5","no","5 دانە","1","5","true","2","$","2","0","2","5","7","$","$","","","","","0","10","$","","","","","","10","0","0","35","true","","0","6a44fbf27bd19ff6267da64a-555","555",""
"no","6a44fbf67bd19ff6267dac1b","1174","","","","","simorchip m.2 512gb","","","","","M.2","6a44fbeb7bd19ff6267d9da9","","سەرەکی","6a44cc677bd19ff6267d63f4","9","","9","no","9 دانە","1","9","true","52","$","52","0","52","65","70","$","$","","","","","0","468","$","","","","","","10","0","0","630","true","","0","6a44fbf67bd19ff6267dac1b-556","556",""
"no","6a44fbf57bd19ff6267dabcd","1149","","","","","spray 530 cleaner","","","","","dasty 2","6a44fbee7bd19ff6267da163","","سەرەکی","6a44cc677bd19ff6267d63f4","1","","1","no","1 دانە","1","1","true","3","$","3","0","3","4","5","$","$","","","","","0","3","$","","","","","","10","0","0","5","true","","0","6a44fbf57bd19ff6267dabcd-557","557",""
"no","6a44fbf67bd19ff6267dad5b","1194","","","","","table dragon d2112 120cm black red","","","","","DESK","6a44fbea7bd19ff6267d9bf1","","سەرەکی","6a44cc677bd19ff6267d63f4","5","","5","no","5 دانە","1","5","true","63","$","63","0","63","80","90","$","$","","","","","0","315","$","","","","","","10","0","0","450","true","","0","6a44fbf67bd19ff6267dad5b-558","558",""
"no","6a44fbf77bd19ff6267dad67","1214","","","","","tiger 12-9","","","","","UPS BATTERY","6a44fbea7bd19ff6267d9c9f","","سەرەکی","6a44cc677bd19ff6267d63f4","10","","10","no","10 دانە","1","10","true","10","$","10","0","10","14","16","$","$","","","","","0","100","$","","","","","","10","0","0","160","true","","0","6a44fbf77bd19ff6267dad67-559","559",""
"no","6a44fbf67bd19ff6267dad41","1192","","","","","tiger 2000va","","","","","UPS","6a44fbea7bd19ff6267d9c43","","سەرەکی","6a44cc677bd19ff6267d63f4","6","","6","no","6 دانە","1","6","true","63","$","63","0","63","75","80","$","$","","","","","0","378","$","","","","","","10","0","0","480","true","","0","6a44fbf67bd19ff6267dad41-560","560",""
"no","6a44fbea7bd19ff6267d9b6c","443","","","","","type c conversion","","","","","ADAPTER","6a44fbe67bd19ff6267d95db","","سەرەکی","6a44cc677bd19ff6267d63f4","10","","10","no","10 دانە","1","10","true","8.5","$","8.5","0","8.5","14","18","$","$","","","","","0","85","$","","","","","","10","0","0","180","true","","0","6a44fbea7bd19ff6267d9b6c-561","561",""
"no","6a44fbe97bd19ff6267d99fc","416","","","","","type c to sata","","","","","ADAPTER","6a44fbe67bd19ff6267d95db","","سەرەکی","6a44cc677bd19ff6267d63f4","11","","11","no","11 دانە","1","11","true","3","$","3","0","3","4","5","$","$","","","","","0","33","$","","","","","","10","0","0","55","true","","0","6a44fbe97bd19ff6267d99fc-562","562",""
